employee_id	department_name	management_tier	job_title	base_salary	performance_rating	tenure_years	age	gender	ethnicity	hire_date	termination_date	engagement_score	manager_satisfaction	work_life_balance_score	is_attrition	comp_ratio	estimated_replacement_cost	tenure_cohort	flight_risk_flag
2817	Internal Communications	Associate	Associate - Internal Communications	74363.70	3	2.42	40	Male	Asian	2024-03-16	NULL	4.00	5.00	1.00	0	1.283	29745.4800	1-3 Years (Mid-Tenure)	0
2026	Internal Communications	Associate	Associate - Internal Communications	60829.74	2	NULL	32	Male	African American	0000-00-00	NULL	3.00	1.00	1.00	0	1.050	24331.8960	3+ Years (Tenured)	0
827	Internal Communications	Associate	Associate - Internal Communications	41275.24	4	3.94	55	Male	African American	2022-09-07	NULL	7.00	4.00	8.00	0	0.712	16510.0960	3+ Years (Tenured)	0
3245	Internal Communications	Associate	Associate - Internal Communications	55770.44	3	1.12	27	Non-Binary	African American	2025-07-03	NULL	3.00	1.00	3.00	0	0.963	22308.1760	1-3 Years (Mid-Tenure)	0
3495	Internal Communications	Associate	Associate - Internal Communications	53364.13	4	4.28	36	Male	Asian	2022-05-07	NULL	3.00	3.00	5.00	0	0.921	21345.6520	3+ Years (Tenured)	1
3244	Internal Communications	Associate	Associate - Internal Communications	58438.54	3	0.21	46	Male	NULL	2025-11-27	2026-02-12	NULL	NULL	NULL	1	1.009	23375.4160	0-1 Year (Onboarding)	0
2806	Internal Communications	Associate	Associate - Internal Communications	55664.79	3	1.61	41	Non-Binary	Asian	2025-01-06	NULL	6.00	4.00	5.00	0	0.961	22265.9160	1-3 Years (Mid-Tenure)	0
3507	Internal Communications	Associate	Associate - Internal Communications	62608.11	4	0.92	25	Non-Binary	Two or More	2025-09-13	NULL	9.99	5.00	7.00	0	1.081	25043.2440	0-1 Year (Onboarding)	0
3765	Internal Communications	Associate	Associate - Internal Communications	43748.18	2	3.42	39	Female	African American	2023-03-17	NULL	8.00	5.00	7.00	0	0.755	17499.2720	3+ Years (Tenured)	0
540	Internal Communications	Associate	Associate - Internal Communications	45275.93	3	4.56	40	Other	Caucasian	2022-01-22	NULL	2.00	2.00	2.00	0	0.781	18110.3720	3+ Years (Tenured)	0
379	Internal Communications	Associate	Associate - Internal Communications	69055.84	5	3.56	34	Other	Hispanic	2023-01-25	NULL	9.99	9.00	4.00	0	1.192	27622.3360	3+ Years (Tenured)	0
3518	Internal Communications	Associate	Associate - Internal Communications	64445.58	2	0.57	33	Female	Hispanic	2025-11-20	2026-06-16	1.00	2.00	5.00	1	1.112	25778.2320	0-1 Year (Onboarding)	0
2792	Internal Communications	Associate	Associate - Internal Communications	69824.81	3	0.43	40	Non-Binary	Hispanic	2026-03-12	NULL	7.00	6.00	8.00	0	1.205	27929.9240	0-1 Year (Onboarding)	0
548	Internal Communications	Associate	Associate - Internal Communications	55973.38	5	2.53	22	Female	Two or More	2023-07-10	2026-01-19	2.00	1.00	3.00	1	0.966	22389.3520	1-3 Years (Mid-Tenure)	1
3237	Internal Communications	Associate	Associate - Internal Communications	55616.46	3	1.36	28	Other	Caucasian	2025-04-06	NULL	8.00	8.00	9.99	0	0.960	22246.5840	1-3 Years (Mid-Tenure)	0
3719	Internal Communications	Associate	Associate - Internal Communications	47994.73	3	1.27	46	Male	Caucasian	2022-12-06	2024-03-12	7.00	7.00	5.00	1	0.828	19197.8920	1-3 Years (Mid-Tenure)	0
3718	Internal Communications	Associate	Associate - Internal Communications	57110.09	1	0.38	41	Female	African American	2026-03-30	NULL	5.00	8.00	8.00	0	0.986	22844.0360	0-1 Year (Onboarding)	0
1973	Internal Communications	Associate	Associate - Internal Communications	65612.31	2	0.27	44	Female	Hispanic	2026-05-07	NULL	NULL	NULL	NULL	0	1.132	26244.9240	0-1 Year (Onboarding)	0
2358	Internal Communications	Associate	Associate - Internal Communications	57386.07	4	1.50	41	Other	Hispanic	2025-02-12	NULL	7.00	5.00	4.00	0	0.990	22954.4280	1-3 Years (Mid-Tenure)	0
3840	Internal Communications	Associate	Associate - Internal Communications	74248.61	3	3.85	21	Male	Caucasian	2022-10-10	NULL	8.00	5.00	9.99	0	1.281	29699.4440	3+ Years (Tenured)	0
690	Internal Communications	Associate	Associate - Internal Communications	67468.47	4	0.45	33	Male	African American	2026-03-04	NULL	9.99	9.99	8.00	0	1.164	26987.3880	0-1 Year (Onboarding)	0
191	Internal Communications	Associate	Associate - Internal Communications	73860.64	2	4.86	23	Other	African American	2021-10-07	NULL	8.00	7.00	NULL	0	1.275	29544.2560	3+ Years (Tenured)	0
3465	Internal Communications	Associate	Associate - Internal Communications	64866.56	2	0.08	39	Other	Two or More	2026-07-15	NULL	NULL	NULL	NULL	0	1.120	25946.6240	0-1 Year (Onboarding)	0
3812	Internal Communications	Associate	Associate - Internal Communications	60737.72	2	2.50	37	Female	Two or More	2024-02-13	NULL	4.00	5.00	9.00	0	1.048	24295.0880	1-3 Years (Mid-Tenure)	0
433	Internal Communications	Associate	Associate - Internal Communications	65271.12	3	4.59	22	Other	African American	2022-01-12	NULL	6.00	3.00	3.00	0	1.127	26108.4480	3+ Years (Tenured)	0
3802	Internal Communications	Associate	Associate - Internal Communications	41822.46	3	4.50	58	Non-Binary	Caucasian	2022-02-13	NULL	4.00	7.00	6.00	0	0.722	16728.9840	3+ Years (Tenured)	0
2284	Internal Communications	Associate	Associate - Internal Communications	51892.87	3	2.19	43	Female	Asian	2024-06-05	NULL	1.00	1.00	5.00	0	0.896	20757.1480	1-3 Years (Mid-Tenure)	0
3077	Internal Communications	Associate	Associate - Internal Communications	56531.04	3	1.85	33	Male	Caucasian	2022-09-11	2024-07-16	6.00	6.00	3.00	1	0.976	22612.4160	1-3 Years (Mid-Tenure)	0
1977	Internal Communications	Associate	Associate - Internal Communications	65033.78	1	1.58	42	Male	Caucasian	2025-01-14	NULL	8.00	5.00	7.00	0	1.122	26013.5120	1-3 Years (Mid-Tenure)	0
1978	Internal Communications	Associate	Associate - Internal Communications	58782.51	4	0.54	44	Other	Two or More	2025-03-17	2025-09-30	NULL	NULL	NULL	1	1.015	23513.0040	0-1 Year (Onboarding)	0
3784	Internal Communications	Associate	Associate - Internal Communications	67950.60	4	4.00	34	Other	Two or More	2022-08-17	NULL	5.00	7.00	1.00	0	1.173	27180.2400	3+ Years (Tenured)	0
2339	Internal Communications	Associate	Associate - Internal Communications	51503.61	1	1.51	42	Male	African American	2025-02-11	NULL	6.00	9.99	6.00	0	0.889	20601.4440	1-3 Years (Mid-Tenure)	0
2332	Internal Communications	Associate	Associate - Internal Communications	62925.02	2	0.42	49	Non-Binary	Hispanic	2026-03-16	NULL	5.00	6.00	6.00	0	1.086	25170.0080	0-1 Year (Onboarding)	0
3085	Internal Communications	Associate	Associate - Internal Communications	43311.25	5	4.76	45	Female	African American	2021-11-12	NULL	6.00	4.00	7.00	0	0.748	17324.5000	3+ Years (Tenured)	0
828	Internal Communications	Associate	Associate - Internal Communications	56092.22	2	4.06	44	Male	African American	2022-07-26	NULL	5.00	8.00	5.00	0	0.968	22436.8880	3+ Years (Tenured)	0
2227	Internal Communications	Associate	Associate - Internal Communications	50148.64	4	3.25	21	Female	African American	2023-05-18	NULL	6.00	4.00	3.00	0	0.866	20059.4560	3+ Years (Tenured)	0
3154	Internal Communications	Associate	Associate - Internal Communications	48198.96	2	4.25	51	Female	Asian	2022-05-16	NULL	5.00	2.00	7.00	0	0.832	19279.5840	3+ Years (Tenured)	0
2668	Internal Communications	Associate	Associate - Internal Communications	49529.72	3	1.53	41	Male	Caucasian	2025-02-03	NULL	2.00	1.00	5.00	0	0.855	19811.8880	1-3 Years (Mid-Tenure)	0
3558	Internal Communications	Associate	Associate - Internal Communications	64712.38	4	3.42	39	Other	Two or More	2023-03-17	NULL	5.00	7.00	5.00	0	1.117	25884.9520	3+ Years (Tenured)	0
3636	Internal Communications	Associate	Associate - Internal Communications	68286.96	3	NULL	33	NULL	African American	0000-00-00	NULL	5.00	4.00	1.00	0	1.179	27314.7840	3+ Years (Tenured)	0
2246	Internal Communications	Associate	Associate - Internal Communications	53787.77	4	2.33	23	Non-Binary	NULL	2024-02-13	2026-06-13	4.00	2.00	2.00	1	0.928	21515.1080	1-3 Years (Mid-Tenure)	1
3624	Internal Communications	Associate	Associate - Internal Communications	65492.83	5	1.02	33	Non-Binary	African American	2025-08-08	NULL	7.00	3.00	1.00	0	1.130	26197.1320	1-3 Years (Mid-Tenure)	0
2177	Internal Communications	Associate	Associate - Internal Communications	43382.82	3	3.91	49	Male	Hispanic	2022-09-17	NULL	6.00	5.00	9.00	0	0.749	17353.1280	3+ Years (Tenured)	0
744	Internal Communications	Associate	Associate - Internal Communications	43369.80	4	3.40	28	Non-Binary	Hispanic	2023-03-22	NULL	9.00	5.00	8.00	0	0.749	17347.9200	3+ Years (Tenured)	0
764	Internal Communications	Associate	Associate - Internal Communications	43473.08	2	2.76	34	Non-Binary	Caucasian	2023-11-10	NULL	4.00	2.00	3.00	0	0.750	17389.2320	1-3 Years (Mid-Tenure)	0
2149	Internal Communications	Associate	Associate - Internal Communications	46544.53	3	3.76	42	Female	Caucasian	2022-11-11	NULL	1.00	1.00	3.00	0	0.803	18617.8120	3+ Years (Tenured)	0
3584	Internal Communications	Associate	Associate - Internal Communications	61207.87	5	3.04	47	Other	Caucasian	2023-08-03	NULL	7.00	8.00	3.00	0	1.056	24483.1480	3+ Years (Tenured)	0
3200	Internal Communications	Associate	Associate - Internal Communications	71551.99	3	4.05	34	Female	Caucasian	2022-07-30	NULL	6.00	3.00	1.00	0	1.235	28620.7960	3+ Years (Tenured)	0
760	Internal Communications	Associate	Associate - Internal Communications	44298.61	2	4.21	41	Non-Binary	African American	2022-06-02	NULL	3.00	3.00	2.00	0	0.765	17719.4440	3+ Years (Tenured)	0
2715	Internal Communications	Associate	Associate - Internal Communications	72568.40	2	1.08	47	Female	NULL	2025-07-18	NULL	7.00	5.00	9.00	0	1.252	29027.3600	1-3 Years (Mid-Tenure)	0
2710	Internal Communications	Associate	Associate - Internal Communications	67348.55	5	4.41	29	Other	Caucasian	2022-03-18	NULL	8.00	5.00	8.00	0	1.162	26939.4200	3+ Years (Tenured)	0
270	Internal Communications	Associate	Associate - Internal Communications	70715.82	4	1.43	40	Female	Hispanic	2025-03-10	NULL	7.00	4.00	6.00	0	1.221	28286.3280	1-3 Years (Mid-Tenure)	0
3193	Internal Communications	Associate	Associate - Internal Communications	51724.57	4	2.25	31	Male	Two or More	2024-05-15	NULL	6.00	7.00	4.00	0	0.893	20689.8280	1-3 Years (Mid-Tenure)	0
2204	Internal Communications	Associate	Associate - Internal Communications	71001.87	4	4.91	43	Other	African American	2021-09-18	NULL	6.00	7.00	8.00	0	1.225	28400.7480	3+ Years (Tenured)	0
2754	Internal Communications	Associate	Associate - Internal Communications	70325.27	4	0.11	34	Male	African American	2026-07-06	NULL	NULL	NULL	NULL	0	1.214	28130.1080	0-1 Year (Onboarding)	0
2097	Internal Communications	Associate	Associate - Internal Communications	47365.29	5	2.65	43	Male	Two or More	2023-12-23	NULL	8.00	5.00	6.00	0	0.817	18946.1160	1-3 Years (Mid-Tenure)	0
2103	Internal Communications	Associate	Associate - Internal Communications	47679.76	3	3.46	54	Female	African American	2023-02-28	NULL	6.00	7.00	9.00	0	0.823	19071.9040	3+ Years (Tenured)	0
244	Internal Communications	Associate	Associate - Internal Communications	68787.95	4	2.15	48	Female	Two or More	2024-06-21	NULL	4.00	2.00	5.00	0	1.187	27515.1800	1-3 Years (Mid-Tenure)	1
2629	Internal Communications	Associate	Associate - Internal Communications	64664.40	3	2.23	49	Female	Caucasian	2024-05-23	NULL	8.00	8.00	4.00	0	1.116	25865.7600	1-3 Years (Mid-Tenure)	0
2776	Internal Communications	Associate	Associate - Internal Communications	73838.34	4	2.80	31	Male	Hispanic	2023-10-27	NULL	5.00	7.00	7.00	0	1.274	29535.3360	1-3 Years (Mid-Tenure)	0
2640	Internal Communications	Associate	Associate - Internal Communications	55936.50	3	2.20	32	Female	Caucasian	2024-06-02	NULL	9.99	4.00	7.00	0	0.965	22374.6000	1-3 Years (Mid-Tenure)	0
3128	Internal Communications	Associate	Associate - Internal Communications	55971.77	5	4.71	34	Other	Hispanic	2021-11-30	NULL	4.00	6.00	3.00	0	0.966	22388.7080	3+ Years (Tenured)	1
2643	Internal Communications	Associate	Associate - Internal Communications	62127.58	3	4.54	52	Female	African American	2022-01-31	NULL	8.00	8.00	3.00	0	1.072	24851.0320	3+ Years (Tenured)	0
376	Internal Communications	Associate	Associate - Internal Communications	63394.11	3	2.15	40	Non-Binary	Caucasian	2024-06-22	NULL	4.00	4.00	5.00	0	1.094	25357.6440	1-3 Years (Mid-Tenure)	0
723	Internal Communications	Associate	Associate - Internal Communications	52652.42	1	1.40	27	Female	Asian	2024-06-27	2025-11-21	6.00	3.00	1.00	1	0.909	21060.9680	1-3 Years (Mid-Tenure)	0
2116	Internal Communications	Associate	Associate - Internal Communications	45777.82	3	2.64	49	Female	African American	2023-12-26	NULL	8.00	8.00	9.99	0	0.790	18311.1280	1-3 Years (Mid-Tenure)	0
3137	Internal Communications	Associate	Associate - Internal Communications	70346.78	5	3.11	40	Female	Two or More	2023-07-08	NULL	2.00	5.00	2.00	0	1.214	28138.7120	3+ Years (Tenured)	1
3217	Internal Communications	Associate	Associate - Internal Communications	51013.40	2	4.12	34	Female	Caucasian	2022-07-02	NULL	5.00	2.00	7.00	0	0.880	20405.3600	3+ Years (Tenured)	0
2743	Internal Communications	Associate	Associate - Internal Communications	47626.82	5	1.15	43	Male	NULL	2025-06-23	NULL	2.00	4.00	6.00	0	0.822	19050.7280	1-3 Years (Mid-Tenure)	1
3553	Internal Communications	Associate	Associate - Internal Communications	60028.11	3	2.26	46	Male	Two or More	2024-05-11	NULL	7.00	2.00	3.00	0	1.036	24011.2440	1-3 Years (Mid-Tenure)	0
576	Internal Communications	Associate	Associate - Internal Communications	56940.23	5	2.13	36	Female	Two or More	2022-11-18	2025-01-02	4.00	1.00	3.00	1	0.983	22776.0920	1-3 Years (Mid-Tenure)	1
3645	Internal Communications	Associate	Associate - Internal Communications	65537.62	1	2.02	46	Male	Hispanic	2024-08-09	NULL	5.00	7.00	5.00	0	1.131	26215.0480	1-3 Years (Mid-Tenure)	0
3001	Internal Communications	Associate	Associate - Internal Communications	59367.70	3	1.06	23	Other	Two or More	2025-07-24	NULL	6.00	7.00	7.00	0	1.025	23747.0800	1-3 Years (Mid-Tenure)	0
151	Internal Communications	Associate	Associate - Internal Communications	50548.57	3	4.52	31	Other	NULL	2022-02-07	NULL	3.00	9.99	9.99	0	0.872	20219.4280	3+ Years (Tenured)	0
3379	Internal Communications	Associate	Associate - Internal Communications	44216.35	2	3.31	33	Non-Binary	Asian	2023-04-24	NULL	6.00	7.00	7.00	0	0.763	17686.5400	3+ Years (Tenured)	0
943	Internal Communications	Associate	Associate - Internal Communications	54646.85	4	NULL	22	Male	African American	0000-00-00	NULL	6.00	1.00	8.00	0	0.943	21858.7400	3+ Years (Tenured)	0
1739	Internal Communications	Associate	Associate - Internal Communications	49246.68	4	3.93	35	Other	Two or More	2022-09-09	NULL	3.00	1.00	4.00	0	0.850	19698.6720	3+ Years (Tenured)	1
1741	Internal Communications	Associate	Associate - Internal Communications	66134.63	5	2.32	34	Male	Two or More	2024-04-22	NULL	7.00	6.00	4.00	0	1.141	26453.8520	1-3 Years (Mid-Tenure)	0
1745	Internal Communications	Associate	Associate - Internal Communications	41637.40	4	0.27	31	Female	Asian	2026-05-10	NULL	NULL	NULL	NULL	0	0.719	16654.9600	0-1 Year (Onboarding)	0
3382	Internal Communications	Associate	Associate - Internal Communications	70860.39	3	0.58	52	Female	Asian	2026-01-16	NULL	7.00	6.00	4.00	0	1.223	28344.1560	0-1 Year (Onboarding)	0
2445	Internal Communications	Associate	Associate - Internal Communications	69307.77	3	0.17	28	Other	Hispanic	2026-06-15	NULL	6.00	9.00	5.00	0	1.196	27723.1080	0-1 Year (Onboarding)	0
491	Internal Communications	Associate	Associate - Internal Communications	50937.78	4	4.54	32	Non-Binary	Two or More	2022-01-30	NULL	4.00	4.00	NULL	0	0.879	20375.1120	3+ Years (Tenured)	1
3011	Internal Communications	Associate	Associate - Internal Communications	45897.48	5	3.36	36	Female	Caucasian	2023-04-08	NULL	7.00	4.00	3.00	0	0.792	18358.9920	3+ Years (Tenured)	0
1773	Internal Communications	Associate	Associate - Internal Communications	64643.20	3	3.49	40	Other	Asian	2023-02-18	NULL	1.00	3.00	5.00	0	1.116	25857.2800	3+ Years (Tenured)	0
3396	Internal Communications	Associate	Associate - Internal Communications	54912.96	3	0.58	35	Other	Hispanic	2026-01-14	NULL	1.00	6.00	4.00	0	0.948	21965.1840	0-1 Year (Onboarding)	0
922	Internal Communications	Associate	Associate - Internal Communications	71049.76	2	0.80	28	Male	Asian	2025-10-26	NULL	9.99	8.00	9.99	0	1.226	28419.9040	0-1 Year (Onboarding)	0
3850	Internal Communications	Associate	Associate - Internal Communications	47391.28	2	0.41	42	Female	Asian	2026-03-20	NULL	6.00	3.00	6.00	0	0.818	18956.5120	0-1 Year (Onboarding)	0
3403	Internal Communications	Associate	Associate - Internal Communications	42136.42	3	4.19	29	Non-Binary	Two or More	2022-06-09	NULL	7.00	8.00	7.00	0	0.727	16854.5680	3+ Years (Tenured)	0
2563	Internal Communications	Associate	Associate - Internal Communications	63537.29	5	2.62	33	Non-Binary	Caucasian	2023-12-31	NULL	5.00	5.00	7.00	0	1.097	25414.9160	1-3 Years (Mid-Tenure)	0
1799	Internal Communications	Associate	Associate - Internal Communications	59979.58	1	0.44	38	Male	Asian	2026-03-07	NULL	4.00	5.00	1.00	0	1.035	23991.8320	0-1 Year (Onboarding)	0
1701	Internal Communications	Associate	Associate - Internal Communications	53435.28	1	3.07	61	Other	NULL	2023-07-20	NULL	6.00	3.00	4.00	0	0.922	21374.1120	3+ Years (Tenured)	0
4037	Internal Communications	Associate	Associate - Internal Communications	73516.72	3	1.68	28	Non-Binary	African American	2024-12-08	NULL	9.00	5.00	8.00	0	1.269	29406.6880	1-3 Years (Mid-Tenure)	0
4034	Internal Communications	Associate	Associate - Internal Communications	49349.45	2	1.78	44	Non-Binary	Asian	2021-07-30	2023-05-11	NULL	NULL	NULL	1	0.852	19739.7800	1-3 Years (Mid-Tenure)	0
3317	Internal Communications	Associate	Associate - Internal Communications	45558.22	3	4.28	38	Non-Binary	Caucasian	2022-05-07	NULL	7.00	7.00	5.00	0	0.786	18223.2880	3+ Years (Tenured)	0
4030	Internal Communications	Associate	Associate - Internal Communications	41863.27	3	4.87	25	Non-Binary	Hispanic	2021-10-04	NULL	7.00	4.00	9.00	0	0.723	16745.3080	3+ Years (Tenured)	0
2958	Internal Communications	Associate	Associate - Internal Communications	63692.48	4	4.81	44	NULL	Asian	2021-10-24	NULL	5.00	5.00	8.00	0	1.099	25476.9920	3+ Years (Tenured)	0
2508	Internal Communications	Associate	Associate - Internal Communications	45071.78	2	1.36	30	Female	Caucasian	2021-08-22	2023-01-01	NULL	NULL	NULL	1	0.778	18028.7120	1-3 Years (Mid-Tenure)	0
2538	Internal Communications	Associate	Associate - Internal Communications	45293.06	5	1.85	43	Female	African American	2024-10-09	NULL	6.00	7.00	2.00	0	0.782	18117.2240	1-3 Years (Mid-Tenure)	0
478	Internal Communications	Associate	Associate - Internal Communications	58177.39	1	NULL	30	Non-Binary	African American	0000-00-00	NULL	4.00	9.00	7.00	0	1.004	23270.9560	3+ Years (Tenured)	0
506	Internal Communications	Associate	Associate - Internal Communications	59588.24	1	0.41	34	Male	NULL	2026-03-17	NULL	7.00	8.00	6.00	0	1.028	23835.2960	0-1 Year (Onboarding)	0
472	Internal Communications	Associate	Associate - Internal Communications	53414.47	3	3.92	29	Other	Hispanic	2022-09-13	NULL	7.00	5.00	5.00	0	0.922	21365.7880	3+ Years (Tenured)	0
950	Internal Communications	Associate	Associate - Internal Communications	59620.87	3	NULL	30	Other	African American	0000-00-00	NULL	7.00	2.00	5.00	0	1.029	23848.3480	3+ Years (Tenured)	0
148	Internal Communications	Associate	Associate - Internal Communications	67513.61	2	NULL	40	Female	Caucasian	0000-00-00	NULL	4.00	NULL	NULL	0	1.165	27005.4440	3+ Years (Tenured)	0
3352	Internal Communications	Associate	Associate - Internal Communications	54888.31	5	2.10	36	Non-Binary	African American	2024-07-11	NULL	8.00	9.00	9.99	0	0.947	21955.3240	1-3 Years (Mid-Tenure)	0
2951	Internal Communications	Associate	Associate - Internal Communications	57151.45	4	4.26	29	Non-Binary	Caucasian	2022-05-13	NULL	3.00	8.00	8.00	0	0.986	22860.5800	3+ Years (Tenured)	1
2460	Internal Communications	Associate	Associate - Internal Communications	70492.09	5	0.97	39	Male	Caucasian	2025-03-03	2026-02-20	1.00	2.00	1.00	1	1.217	28196.8360	0-1 Year (Onboarding)	1
2458	Internal Communications	Associate	Associate - Internal Communications	40772.79	4	4.69	39	Male	Caucasian	2021-12-08	NULL	8.00	9.99	NULL	0	0.704	16309.1160	3+ Years (Tenured)	0
876	Internal Communications	Associate	Associate - Internal Communications	69707.95	3	0.55	53	Male	Caucasian	2025-08-26	2026-03-14	4.00	1.00	NULL	1	1.203	27883.1800	0-1 Year (Onboarding)	0
2868	Internal Communications	Associate	Associate - Internal Communications	49281.64	3	4.02	22	Other	African American	2022-08-08	NULL	4.00	6.00	6.00	0	0.851	19712.6560	3+ Years (Tenured)	0
2859	Internal Communications	Associate	Associate - Internal Communications	53105.32	3	0.63	38	Male	African American	2025-12-27	NULL	8.00	8.00	9.00	0	0.917	21242.1280	0-1 Year (Onboarding)	0
3409	Internal Communications	Associate	Associate - Internal Communications	57527.46	5	2.44	35	Other	Asian	2024-03-07	NULL	7.00	6.00	7.00	0	0.993	23010.9840	1-3 Years (Mid-Tenure)	0
3046	Internal Communications	Associate	Associate - Internal Communications	49797.08	2	1.14	61	Male	Caucasian	2024-06-20	2025-08-10	9.00	NULL	5.00	1	0.859	19918.8320	1-3 Years (Mid-Tenure)	0
3886	Internal Communications	Associate	Associate - Internal Communications	64796.97	3	NULL	51	Non-Binary	Asian	0000-00-00	2024-02-06	NULL	NULL	NULL	1	1.118	25918.7880	3+ Years (Tenured)	0
2851	Internal Communications	Associate	Associate - Internal Communications	69920.08	3	3.06	53	Non-Binary	Asian	2021-12-19	2025-01-08	7.00	8.00	NULL	1	1.207	27968.0320	3+ Years (Tenured)	0
2391	Internal Communications	Associate	Associate - Internal Communications	60178.86	3	0.24	56	Male	Two or More	2026-05-18	NULL	NULL	NULL	NULL	0	1.039	24071.5440	0-1 Year (Onboarding)	0
3057	Internal Communications	Associate	Associate - Internal Communications	67839.80	1	1.04	39	Other	Asian	2025-07-31	NULL	8.00	3.00	6.00	0	1.171	27135.9200	1-3 Years (Mid-Tenure)	0
330	Internal Communications	Associate	Associate - Internal Communications	61914.97	4	2.52	41	Male	Asian	2023-03-20	2025-09-25	1.00	3.00	4.00	1	1.069	24765.9880	1-3 Years (Mid-Tenure)	1
685	Internal Communications	Associate	Associate - Internal Communications	49217.76	3	4.08	56	Non-Binary	Hispanic	2022-07-19	NULL	9.00	8.00	5.00	0	0.849	19687.1040	3+ Years (Tenured)	0
1893	Internal Communications	Associate	Associate - Internal Communications	62708.84	2	1.18	38	Male	Hispanic	2025-06-11	NULL	3.00	7.00	3.00	0	1.082	25083.5360	1-3 Years (Mid-Tenure)	0
2379	Internal Communications	Associate	Associate - Internal Communications	56373.74	5	4.61	45	Non-Binary	Asian	2022-01-05	NULL	9.00	2.00	5.00	0	0.973	22549.4960	3+ Years (Tenured)	0
181	Internal Communications	Associate	Associate - Internal Communications	60963.98	3	0.10	39	Non-Binary	Two or More	2026-07-10	NULL	NULL	NULL	NULL	0	1.052	24385.5920	0-1 Year (Onboarding)	0
3280	Internal Communications	Associate	Associate - Internal Communications	50149.26	3	5.04	39	Male	Hispanic	2021-07-31	NULL	1.00	NULL	1.00	0	0.866	20059.7040	3+ Years (Tenured)	0
3270	Internal Communications	Associate	Associate - Internal Communications	61723.25	1	4.69	46	Non-Binary	Asian	2021-12-08	NULL	2.00	6.00	3.00	0	1.065	24689.3000	3+ Years (Tenured)	0
528	Internal Communications	Associate	Associate - Internal Communications	62828.37	3	4.40	28	Male	Asian	2022-03-24	NULL	9.99	9.99	9.99	0	1.084	25131.3480	3+ Years (Tenured)	0
1905	Internal Communications	Associate	Associate - Internal Communications	74880.43	2	2.22	33	Female	Asian	2024-05-26	NULL	7.00	9.99	5.00	0	1.292	29952.1720	1-3 Years (Mid-Tenure)	0
2880	Internal Communications	Associate	Associate - Internal Communications	60149.16	3	3.00	44	Other	African American	2023-08-17	NULL	5.00	1.00	1.00	0	1.038	24059.6640	1-3 Years (Mid-Tenure)	0
2879	Internal Communications	Associate	Associate - Internal Communications	57405.28	4	1.16	46	Female	African American	2025-06-18	NULL	9.00	6.00	5.00	0	0.991	22962.1120	1-3 Years (Mid-Tenure)	0
1845	Internal Communications	Associate	Associate - Internal Communications	70194.25	4	2.72	36	Non-Binary	Hispanic	2023-11-26	NULL	6.00	7.00	7.00	0	1.212	28077.7000	1-3 Years (Mid-Tenure)	0
883	Internal Communications	Associate	Associate - Internal Communications	68748.13	1	2.74	32	Male	Caucasian	2023-11-19	NULL	6.00	7.00	4.00	0	1.187	27499.2520	1-3 Years (Mid-Tenure)	0
891	Internal Communications	Associate	Associate - Internal Communications	61721.40	4	0.19	38	Female	Asian	2026-06-06	NULL	5.00	1.00	1.00	0	1.065	24688.5600	0-1 Year (Onboarding)	0
166	Internal Communications	Associate	Associate - Internal Communications	47039.90	5	0.18	55	Other	Asian	2026-06-11	NULL	4.00	4.00	7.00	0	0.812	18815.9600	0-1 Year (Onboarding)	1
2434	Internal Communications	Domain Director	Domain Director - Internal Communications	111855.55	2	3.07	61	Non-Binary	Two or More	2023-07-21	NULL	5.00	6.00	5.00	0	0.783	44742.2200	3+ Years (Tenured)	0
4291	Internal Communications	Domain Director	Domain Director - Internal Communications	173901.93	1	0.25	39	Other	NULL	2026-05-16	NULL	9.00	3.00	4.00	0	1.217	69560.7720	0-1 Year (Onboarding)	0
3238	Internal Communications	Manager	Manager - Internal Communications	91391.75	5	2.13	42	Other	Hispanic	2024-06-29	NULL	6.00	8.00	5.00	0	0.945	36556.7000	1-3 Years (Mid-Tenure)	0
877	Internal Communications	Manager	Manager - Internal Communications	103982.58	5	1.96	27	Male	Hispanic	2024-08-28	NULL	7.00	8.00	6.00	0	1.075	41593.0320	1-3 Years (Mid-Tenure)	0
1984	Internal Communications	Manager	Manager - Internal Communications	95503.30	5	2.67	43	Male	African American	2023-12-15	NULL	5.00	4.00	1.00	0	0.988	38201.3200	1-3 Years (Mid-Tenure)	0
2549	Internal Communications	Manager	Manager - Internal Communications	114496.62	5	1.47	39	Male	Hispanic	2025-02-25	NULL	9.99	9.99	NULL	0	1.184	45798.6480	1-3 Years (Mid-Tenure)	0
2443	Internal Communications	Manager	Manager - Internal Communications	114354.20	4	0.55	49	Female	Asian	2024-06-13	2024-12-30	NULL	NULL	NULL	1	1.183	45741.6800	0-1 Year (Onboarding)	0
802	Internal Communications	Manager	Manager - Internal Communications	78456.80	3	0.40	54	Female	Two or More	2026-03-22	NULL	NULL	NULL	NULL	0	0.811	31382.7200	0-1 Year (Onboarding)	0
1360	Internal Communications	Manager	Manager - Internal Communications	95496.28	3	1.60	39	Non-Binary	African American	2025-01-07	NULL	5.00	8.00	1.00	0	0.988	38198.5120	1-3 Years (Mid-Tenure)	0
2115	Internal Communications	Manager	Manager - Internal Communications	79879.75	2	4.67	21	Female	Asian	2021-12-14	NULL	6.00	4.00	9.00	0	0.826	31951.9000	3+ Years (Tenured)	0
