application_id	requisition_id	department_id	date_applied	screen_passed	interview_passed	offer_extended	offer_accepted	hire_date	time_to_fill_days
1155	REQ-2025-137	7	2025-08-23	1	1	0	0	NULL	NULL
1156	REQ-2025-208	1	2026-05-19	1	0	0	0	NULL	NULL
1157	REQ-2025-156	9	2026-02-23	1	0	0	0	NULL	NULL
1158	REQ-2025-174	11	2025-10-13	1	1	1	1	2025-12-08	56
1159	REQ-2025-216	11	2026-02-03	1	1	0	0	NULL	NULL
1160	REQ-2026-232	12	2025-10-31	0	0	0	0	NULL	NULL
1161	REQ-2025-321	7	2026-07-11	1	0	0	0	NULL	NULL
1162	REQ-2026-147	6	2026-03-04	0	0	0	0	NULL	NULL
1163	REQ-2025-341	16	2026-04-15	0	0	0	0	NULL	NULL
1164	REQ-2026-266	10	06/23/2026	0	0	0	0	NULL	NULL
1165	REQ-2026-250	10	2025-09-10	0	0	0	0	NULL	NULL
1166	REQ-2025-318	14	2026-07-17	1	1	0	0	NULL	NULL
1167	REQ-2025-281	10	2025-11-21	0	0	0	0	NULL	NULL
1168	REQ-2026-140	11	2026-04-13	0	0	0	0	NULL	NULL
1169	REQ-2025-177	7	2026-05-17	1	1	0	0	NULL	NULL
1170	REQ-2025-298	12	2025-08-10	1	0	0	0	NULL	NULL
1171	REQ-2026-148	10	2026-02-18	0	0	0	0	NULL	NULL
1172	REQ-2025-112	4	2026-04-18	0	0	0	0	NULL	NULL
1173	REQ-2025-184	14	2026-05-06	1	0	0	0	NULL	NULL
1174	REQ-2026-245	5	2025-12-28	1	1	1	1	2026-01-30	33
1175	REQ-2026-266	2	2026-04-07	1	0	0	0	NULL	NULL
1176	REQ-2026-202	13	2026-07-21	1	0	0	0	NULL	NULL
1177	REQ-2025-324	13	2025-10-17	1	0	0	0	NULL	NULL
1178	REQ-2025-340	16	2026-04-22	1	0	0	0	NULL	NULL
1179	REQ-2025-225	15	2026-03-11	0	0	0	0	NULL	NULL
1180	REQ-2026-296	6	2026-01-14	0	0	0	0	NULL	NULL
1181	REQ-2025-313	16	2025-10-26	0	0	0	0	NULL	NULL
1182	REQ-2025-321	13	2025-08-31	0	0	0	0	NULL	NULL
1183	REQ-2025-240	11	2026-06-25	1	0	0	0	NULL	NULL
1184	REQ-2026-199	1	2025-09-28	0	0	0	0	NULL	NULL
1185	REQ-2025-203	11	2025-10-14	0	0	0	0	NULL	NULL
1186	REQ-2025-152	7	2026-01-06	1	0	0	0	NULL	NULL
1187	REQ-2025-146	5	2025-10-09	0	0	0	0	NULL	NULL
1188	REQ-2025-177	4	2025-11-03	1	1	0	0	NULL	NULL
1189	REQ-2025-244	8	2026-04-12	1	0	0	0	NULL	NULL
1190	REQ-2025-313	12	2026-04-11	1	0	0	0	NULL	NULL
1191	REQ-2025-334	1	2026-02-17	0	0	0	0	NULL	NULL
1192	REQ-2026-147	7	2026-03-20	1	1	0	0	NULL	NULL
1193	REQ-2025-149	6	2026-01-31	1	0	0	0	NULL	NULL
1194	REQ-2025-164	15	11/19/2025	0	0	0	0	NULL	NULL
1195	REQ-2026-351	2	2026-03-12	0	0	0	0	NULL	NULL
1196	REQ-2026-138	4	2026-02-25	1	0	0	0	NULL	NULL
1197	REQ-2025-295	10	2026-02-04	0	0	0	0	NULL	NULL
1198	REQ-2025-101	11	2025-08-16	1	0	0	0	NULL	NULL
1199	REQ-2025-179	2	2026-04-26	1	0	0	0	NULL	NULL
1200	REQ-2025-142	3	2025-11-08	0	0	0	0	NULL	NULL
1201	REQ-2026-303	7	2026-01-05	0	0	0	0	NULL	NULL
1202	REQ-2025-347	5	2026-04-12	0	0	0	0	NULL	NULL
1203	REQ-2026-320	14	2025-11-06	1	0	0	0	NULL	NULL
1204	REQ-2026-116	1	2026-01-07	0	0	0	0	NULL	NULL
1205	REQ-2025-135	3	2026-01-15	1	0	0	0	NULL	NULL
1206	REQ-2025-182	6	02/22/2026	0	0	0	0	NULL	NULL
1207	REQ-2025-180	7	09/05/2025	1	1	1	1	2025-09-19	14
1208	REQ-2026-317	11	2025-10-09	0	0	0	0	NULL	NULL
1209	REQ-2025-208	5	03/06/2026	0	0	0	0	NULL	NULL
1210	REQ-2025-324	6	2026-03-06	0	0	0	0	NULL	NULL
1211	REQ-2025-160	13	2026-01-25	1	0	0	0	NULL	NULL
1212	REQ-2025-172	14	2026-06-24	0	0	0	0	NULL	NULL
1213	REQ-2026-127	9	2025-08-24	0	0	0	0	NULL	NULL
1214	REQ-2025-146	7	2025-10-07	0	0	0	0	NULL	NULL
1215	REQ-2025-122	5	2025-12-22	1	0	0	0	NULL	NULL
1216	REQ-2026-348	11	2026-05-24	1	1	1	1	2026-07-15	52
1217	REQ-2025-129	5	2026-05-30	0	0	0	0	NULL	NULL
1218	REQ-2026-254	4	01/09/2026	0	0	0	0	NULL	NULL
1219	REQ-2026-133	8	2026-03-14	0	0	0	0	NULL	NULL
1220	REQ-2025-168	11	2026-04-02	0	0	0	0	NULL	NULL
1221	REQ-2025-350	6	2026-04-22	0	0	0	0	NULL	NULL
1222	REQ-2025-297	11	2026-01-24	1	1	0	0	NULL	NULL
1223	REQ-2025-291	12	2025-12-30	0	0	0	0	NULL	NULL
1224	REQ-2026-299	11	2026-03-28	1	1	0	0	NULL	NULL
1225	REQ-2026-317	15	2025-10-12	1	0	0	0	NULL	NULL
1226	REQ-2025-208	12	2026-02-20	0	0	0	0	NULL	NULL
1227	REQ-2026-226	12	05/23/2026	0	0	0	0	NULL	NULL
1228	REQ-2026-132	11	2026-07-29	1	1	0	0	NULL	NULL
1229	REQ-2026-138	13	2026-07-17	0	0	0	0	NULL	NULL
1230	REQ-2025-341	12	2026-06-19	1	0	0	0	NULL	NULL
1231	REQ-2025-212	15	2026-06-07	1	0	0	0	NULL	NULL
1232	REQ-2026-230	6	2026-06-25	0	0	0	0	NULL	NULL
1233	REQ-2026-130	5	2026-05-25	0	0	0	0	NULL	NULL
1234	REQ-2026-148	7	2026-04-12	1	1	0	0	NULL	NULL
1235	REQ-2026-133	8	2026-07-28	1	0	0	0	NULL	NULL
1236	REQ-2025-186	10	2025-11-17	1	1	0	0	NULL	NULL
1237	REQ-2025-162	7	2026-04-09	1	0	0	0	NULL	NULL
1238	REQ-2026-191	9	2025-11-10	1	1	1	1	2025-12-17	37
1239	REQ-2026-282	7	2025-10-08	1	0	0	0	NULL	NULL
1240	REQ-2026-344	1	2026-03-01	1	0	0	0	NULL	NULL
1241	REQ-2025-240	11	2025-11-27	0	0	0	0	NULL	NULL
1242	REQ-2026-345	9	2026-07-22	0	0	0	0	NULL	NULL
1243	REQ-2025-101	15	2026-01-29	1	0	0	0	NULL	NULL
1244	REQ-2025-248	6	2025-08-02	1	0	0	0	NULL	NULL
1245	REQ-2025-216	10	2025-09-21	1	1	0	0	NULL	NULL
1246	REQ-2025-113	11	2025-12-01	0	0	0	0	NULL	NULL
1247	REQ-2025-339	9	2025-10-12	1	0	0	0	NULL	NULL
1248	REQ-2025-327	16	2026-03-31	1	0	0	0	NULL	NULL
1249	REQ-2026-226	9	2025-10-14	1	0	0	0	NULL	NULL
1250	REQ-2025-205	4	2025-12-09	1	0	0	0	NULL	NULL
1251	REQ-2026-111	13	2026-03-01	0	0	0	0	NULL	NULL
1252	REQ-2025-256	11	2025-09-16	1	1	0	0	NULL	NULL
1253	REQ-2025-252	9	2026-02-05	1	1	0	0	NULL	NULL
1254	REQ-2025-129	10	2026-07-22	1	0	0	0	NULL	NULL
1255	REQ-2026-127	11	2025-12-22	1	0	0	0	NULL	NULL
1256	REQ-2026-109	14	2026-07-21	1	1	1	1	2026-08-24	65
1257	REQ-2025-300	1	2025-09-22	1	1	1	1	2025-11-07	46
1258	REQ-2025-240	5	2026-03-03	0	0	0	0	NULL	NULL
1259	NULL	6	2026-06-05	1	1	0	0	NULL	NULL
1260	REQ-2025-180	2	2026-04-27	1	0	0	0	NULL	NULL
1261	REQ-2025-333	8	2026-05-23	1	0	0	0	NULL	NULL
1262	REQ-2026-200	3	2026-04-21	1	0	0	0	NULL	NULL
1263	REQ-2026-245	15	2026-06-19	1	1	0	0	NULL	NULL
1264	REQ-2025-281	7	2026-07-12	1	0	0	0	NULL	NULL
1265	REQ-2025-339	12	2026-07-20	1	0	0	0	NULL	NULL
1266	REQ-2025-218	10	2025-10-08	1	1	0	0	NULL	NULL
1267	REQ-2025-122	13	2026-05-21	0	0	0	0	NULL	NULL
1268	REQ-2026-273	13	2025-10-21	1	1	0	0	NULL	NULL
1269	REQ-2026-107	7	2026-01-03	0	0	0	0	NULL	NULL
1270	REQ-2026-261	14	2026-07-06	1	1	1	1	2026-08-06	31
1271	REQ-2025-327	9	04/17/2026	0	0	0	0	NULL	NULL
1272	REQ-2026-293	14	2025-11-28	1	1	1	1	2026-01-04	37
1273	REQ-2026-200	13	2026-05-09	1	1	1	1	2026-05-29	20
1274	REQ-2025-228	9	2026-05-09	1	1	0	0	NULL	NULL
1275	REQ-2025-234	8	2025-09-28	0	0	0	0	NULL	NULL
1276	REQ-2026-309	8	2025-11-04	0	0	0	0	NULL	NULL
1277	REQ-2025-332	13	2025-12-25	0	0	0	0	NULL	NULL
1278	REQ-2025-289	3	2026-01-18	1	1	0	0	NULL	NULL
1279	REQ-2026-198	2	2026-04-25	1	0	0	0	NULL	NULL
1280	REQ-2026-272	16	2026-07-29	0	0	0	0	NULL	NULL
1281	REQ-2026-202	16	2026-06-02	1	0	0	0	NULL	NULL
1282	REQ-2025-112	15	2025-09-18	1	0	0	0	NULL	NULL
1283	REQ-2025-164	16	2025-12-21	0	0	0	0	NULL	NULL
1284	REQ-2026-293	13	2025-09-28	0	0	0	0	NULL	NULL
1285	REQ-2025-179	1	2026-02-16	1	1	0	0	NULL	NULL
1286	REQ-2025-337	10	2026-06-01	1	1	0	0	NULL	NULL
1287	REQ-2026-331	15	2026-02-18	0	0	0	0	NULL	NULL
1288	REQ-2025-307	14	2025-10-09	0	0	0	0	NULL	NULL
1289	REQ-2026-310	8	2026-05-14	0	0	0	0	NULL	NULL
1290	REQ-2025-182	14	2026-03-09	0	0	0	0	NULL	NULL
1291	REQ-2025-168	6	2025-10-04	0	0	0	0	NULL	NULL
1292	REQ-2026-143	2	2025-12-29	0	0	0	0	NULL	NULL
1293	REQ-2025-173	13	2026-01-15	0	0	0	0	NULL	NULL
1294	REQ-2026-119	3	2025-10-18	0	0	0	0	NULL	NULL
1295	REQ-2026-246	16	2025-08-03	0	0	0	0	NULL	NULL
1296	REQ-2025-196	7	2026-06-13	0	0	0	0	NULL	NULL
1297	REQ-2025-156	10	2025-11-04	1	1	0	0	NULL	NULL
1298	REQ-2025-341	14	2026-02-28	0	0	0	0	NULL	NULL
1299	REQ-2026-163	8	2026-02-26	1	0	0	0	NULL	NULL
1300	REQ-2025-223	4	2025-09-17	1	0	0	0	NULL	NULL
1301	REQ-2026-264	5	2026-01-22	1	1	0	0	NULL	NULL
1302	REQ-2026-351	16	2026-07-16	0	0	0	0	NULL	NULL
1303	REQ-2026-259	12	2026-06-07	1	0	0	0	NULL	NULL
1304	REQ-2026-309	6	2025-08-29	0	0	0	0	NULL	NULL
1305	REQ-2025-160	16	2026-05-09	0	0	0	0	NULL	NULL
1306	REQ-2025-168	16	2025-12-10	1	1	0	0	NULL	NULL
1307	REQ-2025-233	9	2025-09-10	1	1	0	0	NULL	NULL
1308	REQ-2026-219	12	2025-10-30	0	0	0	0	NULL	NULL
1309	REQ-2026-331	4	2026-03-14	1	1	0	0	NULL	NULL
1310	REQ-2025-123	9	2025-08-04	0	0	0	0	NULL	NULL
1311	REQ-2025-324	15	2026-03-02	1	0	0	0	NULL	NULL
1312	REQ-2026-132	5	2025-12-22	1	1	1	1	2026-01-15	24
1313	REQ-2026-198	1	2025-09-21	1	0	0	0	NULL	NULL
1314	REQ-2026-141	14	2026-02-04	1	0	0	0	NULL	NULL
1315	REQ-2026-266	10	2026-01-30	0	0	0	0	NULL	NULL
1316	REQ-2026-211	11	2026-03-16	0	0	0	0	NULL	NULL
1317	REQ-2025-205	9	2026-04-18	0	0	0	0	NULL	NULL
1318	REQ-2026-109	9	2026-01-03	0	0	0	0	NULL	NULL
1319	REQ-2026-316	9	2025-12-20	1	0	0	0	NULL	NULL
1320	REQ-2025-162	9	2025-08-12	0	0	0	0	NULL	NULL
1321	REQ-2025-168	12	2026-03-08	1	0	0	0	NULL	NULL
1322	REQ-2026-159	7	11/13/2025	1	0	0	0	NULL	NULL
1323	REQ-2025-288	16	2026-02-02	0	0	0	0	NULL	NULL
1324	REQ-2026-253	8	2026-06-25	1	1	0	0	NULL	NULL
1325	REQ-2025-173	12	2026-06-21	1	0	0	0	NULL	NULL
1326	REQ-2026-273	5	2025-09-13	1	0	0	0	NULL	NULL
1327	REQ-2026-111	2	2026-03-01	1	0	0	0	NULL	NULL
1328	REQ-2025-312	12	2025-08-25	1	1	0	0	NULL	NULL
1329	REQ-2025-164	6	2026-04-14	0	0	0	0	NULL	NULL
1330	REQ-2025-337	10	2026-06-09	1	0	0	0	NULL	NULL
1331	REQ-2025-208	14	2026-04-16	1	1	0	0	NULL	NULL
1332	NULL	8	2026-03-27	1	0	0	0	NULL	NULL
1333	REQ-2025-268	9	2025-08-05	0	0	0	0	NULL	NULL
1334	REQ-2025-216	7	2025-10-17	0	0	0	0	NULL	NULL
1335	REQ-2026-134	14	2025-10-11	1	0	0	0	NULL	NULL
1336	REQ-2025-276	2	2025-09-03	1	0	0	0	NULL	NULL
1337	REQ-2025-180	13	2026-01-11	0	0	0	0	NULL	NULL
1338	REQ-2026-294	16	2026-06-24	0	0	0	0	NULL	NULL
1339	REQ-2025-184	14	2025-11-23	0	0	0	0	NULL	NULL
1340	REQ-2025-220	3	2026-07-07	1	1	1	1	2026-08-24	49
1341	REQ-2026-348	6	2026-02-14	1	1	0	0	NULL	NULL
1342	REQ-2025-339	7	2025-12-22	1	1	0	0	NULL	NULL
1343	REQ-2025-102	12	2025-12-29	1	0	0	0	NULL	NULL
1344	REQ-2026-150	4	2026-05-14	1	0	0	0	NULL	NULL
1345	REQ-2026-221	8	2025-08-18	0	0	0	0	NULL	NULL
1346	REQ-2025-314	8	2026-04-28	1	0	0	0	NULL	NULL
1347	REQ-2025-126	16	09/26/2025	1	0	0	0	NULL	NULL
1348	REQ-2025-327	13	2025-11-17	1	0	0	0	NULL	NULL
1349	REQ-2026-254	5	2025-11-17	1	1	1	1	2025-12-13	26
1350	REQ-2026-328	10	2025-10-08	1	1	0	0	NULL	NULL
1351	REQ-2026-132	8	2025-11-15	1	0	0	0	NULL	NULL
1352	REQ-2026-119	8	2025-10-24	0	0	0	0	NULL	NULL
1353	REQ-2025-113	12	2025-09-06	0	0	0	0	NULL	NULL
1354	REQ-2026-199	1	2026-03-06	1	1	1	1	04/28/2026	53
1355	REQ-2025-276	12	2025-09-27	1	0	0	0	NULL	NULL
1356	NULL	3	2026-07-22	1	1	0	0	NULL	NULL
1357	REQ-2026-266	3	2025-09-29	0	0	0	0	NULL	NULL
1358	REQ-2026-204	13	2025-09-16	1	0	0	0	NULL	NULL
1359	REQ-2025-274	4	2025-12-16	1	0	0	0	NULL	NULL
1360	REQ-2025-313	4	2025-10-05	0	0	0	0	NULL	NULL
1361	REQ-2026-261	7	04/05/2026	0	0	0	0	NULL	NULL
1362	REQ-2025-135	16	2026-02-25	0	0	0	0	NULL	NULL
1363	REQ-2026-103	13	2026-02-26	1	0	0	0	NULL	NULL
1364	REQ-2025-333	14	2026-04-20	1	0	0	0	NULL	NULL
1365	REQ-2025-257	4	2026-01-10	0	0	0	0	NULL	NULL
1366	REQ-2025-102	13	2025-12-13	0	0	0	0	NULL	NULL
1367	REQ-2025-325	3	2026-07-25	1	0	0	0	NULL	NULL
1368	REQ-2025-205	7	2026-02-12	1	0	0	0	NULL	NULL
1369	REQ-2025-255	8	2026-05-31	1	0	0	0	NULL	NULL
1370	REQ-2026-331	10	2026-01-23	1	1	0	0	NULL	NULL
1371	REQ-2025-263	13	2026-05-08	1	1	0	0	NULL	NULL
1372	REQ-2025-177	6	03/12/2026	0	0	0	0	NULL	NULL
1373	REQ-2025-339	4	2025-11-14	1	1	0	0	NULL	NULL
1374	REQ-2025-222	3	2025-11-30	1	1	0	0	NULL	NULL
1375	REQ-2026-299	10	06/25/2026	0	0	0	0	NULL	NULL
1376	REQ-2026-317	9	2026-05-13	0	0	0	0	NULL	NULL
1377	REQ-2025-332	8	2026-02-05	1	1	1	0	NULL	NULL
1378	REQ-2026-261	14	2026-05-26	1	1	1	0	NULL	NULL
1379	REQ-2025-149	15	2025-10-26	1	0	0	0	NULL	NULL
1380	REQ-2026-328	1	2026-02-08	1	1	0	0	NULL	NULL
1381	REQ-2025-175	13	2025-10-13	1	1	1	1	2025-11-01	19
1382	REQ-2026-144	7	2026-06-05	1	1	0	0	NULL	NULL
1383	REQ-2025-169	4	03/25/2026	1	1	1	1	2026-04-14	20
1384	REQ-2025-243	9	2026-06-08	0	0	0	0	NULL	NULL
1385	REQ-2026-121	8	2026-05-22	1	0	0	0	NULL	NULL
1386	REQ-2026-127	10	2025-08-31	1	1	0	0	NULL	NULL
1387	REQ-2026-227	8	2026-07-08	0	0	0	0	NULL	NULL
1388	REQ-2025-306	7	2025-10-20	1	0	0	0	NULL	NULL
1389	REQ-2025-304	2	2026-01-25	0	0	0	0	NULL	NULL
1390	REQ-2025-300	11	2026-03-21	0	0	0	0	NULL	NULL
1391	REQ-2026-116	9	2025-10-21	0	0	0	0	NULL	NULL
1392	REQ-2025-182	1	2025-08-23	1	1	1	1	2025-09-14	22
1393	REQ-2025-207	14	2025-09-26	0	0	0	0	NULL	NULL
1394	REQ-2025-289	8	2026-04-11	1	0	0	0	NULL	NULL
1395	REQ-2025-346	7	2025-09-14	1	1	0	0	NULL	NULL
1396	REQ-2026-266	16	2026-02-24	1	1	0	0	NULL	NULL
1397	REQ-2025-244	9	01/22/2026	0	0	0	0	NULL	NULL
1398	REQ-2025-281	12	2026-02-04	1	0	0	0	NULL	NULL
1399	REQ-2025-300	12	2026-06-08	0	0	0	0	NULL	NULL
1400	NULL	7	2025-09-03	1	1	0	0	NULL	NULL
1401	REQ-2025-152	2	2025-10-31	1	0	0	0	NULL	NULL
1402	REQ-2025-225	4	2026-03-21	1	1	0	0	NULL	NULL
1403	REQ-2026-309	15	2026-02-23	1	0	0	0	NULL	NULL
1404	REQ-2025-238	14	2026-04-06	1	1	1	1	2026-06-06	61
1405	REQ-2025-347	6	2026-03-09	1	0	0	0	NULL	NULL
1406	REQ-2026-200	12	2026-04-14	0	0	0	0	NULL	NULL
1407	REQ-2025-349	4	2025-09-13	1	0	0	0	NULL	NULL
1408	REQ-2025-276	13	2026-06-26	0	0	0	0	NULL	NULL
1409	REQ-2025-347	5	2025-12-30	1	1	1	1	2026-01-13	14
1410	REQ-2026-319	13	2026-03-07	0	0	0	0	NULL	NULL
1411	REQ-2025-113	2	2025-09-19	1	1	0	0	NULL	NULL
1412	NULL	9	2026-04-23	1	0	0	0	NULL	NULL
1413	REQ-2026-202	8	2025-08-18	1	0	0	0	NULL	NULL
1414	REQ-2025-104	9	2026-03-30	0	0	0	0	NULL	NULL
1415	REQ-2025-184	14	2025-09-13	1	0	0	0	NULL	NULL
1416	REQ-2025-142	15	2026-06-08	0	0	0	0	NULL	NULL
1417	REQ-2026-214	13	2026-07-15	0	0	0	0	NULL	NULL
1418	REQ-2025-122	5	2026-01-27	0	0	0	0	NULL	NULL
1419	REQ-2025-178	14	2026-07-11	1	0	0	0	NULL	NULL
1420	REQ-2025-278	3	2026-07-14	0	0	0	0	NULL	NULL
1421	REQ-2026-331	10	2025-12-22	1	1	1	1	2026-02-21	61
1422	REQ-2025-139	7	2026-01-25	1	0	0	0	NULL	NULL
1423	REQ-2025-258	9	2026-06-16	1	0	0	0	NULL	NULL
1424	REQ-2025-311	10	2026-05-23	1	0	0	0	NULL	NULL
1425	REQ-2025-306	3	2026-04-20	1	0	0	0	NULL	NULL
1426	REQ-2025-268	16	2026-02-07	0	0	0	0	NULL	NULL
1427	REQ-2026-217	14	2026-04-04	1	1	0	0	NULL	NULL
1428	REQ-2026-335	15	12/06/2025	1	1	1	1	2026-01-10	35
1429	REQ-2026-261	8	2025-10-17	1	1	0	0	NULL	NULL
1430	REQ-2026-132	2	2026-03-26	1	1	0	0	NULL	NULL
1431	REQ-2025-291	3	2026-01-25	0	0	0	0	NULL	NULL
1432	REQ-2026-103	6	2025-12-17	1	0	0	0	NULL	NULL
1433	REQ-2025-333	8	07/29/2026	0	0	0	0	NULL	NULL
1434	REQ-2026-317	7	2025-09-27	1	1	0	0	NULL	NULL
1435	REQ-2025-236	12	2025-11-01	0	0	0	0	NULL	NULL
1436	REQ-2026-348	5	2026-06-07	0	0	0	0	NULL	NULL
1437	REQ-2025-170	1	2025-12-19	0	0	0	0	NULL	NULL
1438	REQ-2025-169	13	2026-06-21	1	0	0	0	NULL	NULL
1439	REQ-2025-297	5	2025-11-21	1	0	0	0	NULL	NULL
1440	REQ-2026-270	8	2026-03-09	0	0	0	0	NULL	NULL
1441	REQ-2026-232	5	2026-06-29	0	0	0	0	NULL	NULL
1442	REQ-2025-276	4	2026-03-08	1	1	0	0	NULL	NULL
1443	REQ-2025-347	1	2025-11-15	0	0	0	0	NULL	NULL
1444	REQ-2025-333	10	2025-12-13	0	0	0	0	NULL	NULL
1445	REQ-2026-138	14	2025-12-18	0	0	0	0	NULL	NULL
1446	REQ-2025-158	4	2026-05-31	1	0	0	0	NULL	NULL
1447	REQ-2026-148	8	2025-12-25	0	0	0	0	NULL	NULL
1448	REQ-2025-257	4	2026-01-14	0	0	0	0	NULL	NULL
1449	REQ-2026-198	2	2025-10-07	1	1	1	1	2025-11-25	49
1450	REQ-2025-278	10	2026-02-28	1	1	0	0	NULL	NULL
1451	REQ-2026-145	10	2026-07-12	0	0	0	0	NULL	NULL
1452	REQ-2026-335	12	2026-06-08	1	0	0	0	NULL	NULL
1453	REQ-2025-243	2	2026-07-08	0	0	0	0	NULL	NULL
1454	REQ-2026-128	5	2025-12-13	1	1	1	0	NULL	NULL
1455	REQ-2025-243	13	2025-08-20	1	0	0	0	NULL	NULL
1456	REQ-2025-153	14	2026-04-12	1	1	0	0	NULL	NULL
1457	REQ-2025-151	12	2026-06-13	0	0	0	0	NULL	NULL
1458	REQ-2025-326	14	2025-10-13	1	1	0	0	NULL	NULL
1459	REQ-2025-350	1	2026-04-06	1	0	0	0	NULL	NULL
1460	REQ-2026-193	8	2026-04-23	1	0	0	0	NULL	NULL
1461	REQ-2025-190	1	2026-05-08	0	0	0	0	NULL	NULL
1462	REQ-2026-193	5	2026-06-28	1	0	0	0	NULL	NULL
1463	REQ-2025-255	11	2025-09-04	1	1	0	0	NULL	NULL
1464	REQ-2026-272	8	2026-01-21	1	0	0	0	NULL	NULL
1465	REQ-2026-211	14	2026-01-01	1	0	0	0	NULL	NULL
1466	REQ-2025-173	16	2025-10-17	0	0	0	0	NULL	NULL
1467	REQ-2026-338	12	2026-03-12	1	0	0	0	NULL	NULL
1468	REQ-2025-101	3	2026-04-14	0	0	0	0	NULL	NULL
1469	REQ-2025-170	11	2026-03-15	0	0	0	0	NULL	NULL
1470	REQ-2026-269	4	2025-09-20	0	0	0	0	NULL	NULL
1471	REQ-2026-103	15	2026-05-16	1	0	0	0	NULL	NULL
1472	REQ-2025-276	3	2025-12-10	1	0	0	0	NULL	NULL
1473	REQ-2026-282	15	2026-02-14	1	1	0	0	NULL	NULL
1474	REQ-2025-223	16	2026-02-11	1	1	0	0	NULL	NULL
1475	REQ-2026-328	13	2026-03-15	0	0	0	0	NULL	NULL
1476	REQ-2026-141	3	2025-08-06	0	0	0	0	NULL	NULL
1477	REQ-2026-185	15	2026-01-07	0	0	0	0	NULL	NULL
1478	REQ-2025-292	8	2025-09-20	0	0	0	0	NULL	NULL
1479	REQ-2025-295	10	2025-11-06	0	0	0	0	NULL	NULL
1480	REQ-2025-234	14	2025-10-10	1	0	0	0	NULL	NULL
1481	REQ-2026-259	5	2025-11-28	1	1	0	0	NULL	NULL
1482	REQ-2025-190	8	2026-07-07	1	0	0	0	NULL	NULL
1483	REQ-2025-112	1	2025-10-03	1	0	0	0	NULL	NULL
1484	REQ-2025-276	8	2025-11-08	1	0	0	0	NULL	NULL
1485	REQ-2025-300	12	2026-04-13	1	0	0	0	NULL	NULL
1486	REQ-2026-144	9	2025-12-12	1	0	0	0	NULL	NULL
1487	REQ-2026-132	1	2026-03-25	1	0	0	0	NULL	NULL
1488	REQ-2025-324	13	2025-12-04	0	0	0	0	NULL	NULL
1489	REQ-2026-115	5	2026-05-02	1	1	0	0	NULL	NULL
1490	REQ-2026-336	16	2026-01-18	0	0	0	0	NULL	NULL
1491	REQ-2026-237	9	2026-03-10	1	1	0	0	NULL	NULL
1492	REQ-2025-171	16	2026-03-04	1	0	0	0	NULL	NULL
1493	REQ-2025-288	4	2025-12-10	1	1	0	0	NULL	NULL
1494	REQ-2026-200	11	2026-02-08	1	0	0	0	NULL	NULL
1495	REQ-2026-319	6	2026-07-15	0	0	0	0	NULL	NULL
1496	REQ-2025-122	13	2025-11-29	0	0	0	0	NULL	NULL
1497	REQ-2026-273	2	2025-11-04	0	0	0	0	NULL	NULL
1498	REQ-2025-179	11	2025-08-02	1	1	0	0	NULL	NULL
1499	REQ-2025-324	10	2026-05-31	1	0	0	0	NULL	NULL
1500	REQ-2025-342	4	2025-10-21	1	0	0	0	NULL	NULL
1501	REQ-2025-106	15	2025-09-05	0	0	0	0	NULL	NULL
1502	REQ-2026-277	3	2025-11-05	0	0	0	0	NULL	NULL
1503	REQ-2025-120	7	2025-11-25	0	0	0	0	NULL	NULL
1504	REQ-2026-109	1	2025-11-24	0	0	0	0	NULL	NULL
1505	REQ-2025-311	13	2026-06-12	0	0	0	0	NULL	NULL
1506	REQ-2026-241	3	2025-10-14	0	0	0	0	NULL	NULL
1507	REQ-2026-227	13	2026-06-12	1	1	1	1	2026-07-04	22
1508	REQ-2026-261	5	2026-07-31	0	0	0	0	NULL	NULL
1509	REQ-2026-319	6	2026-07-11	0	0	0	0	NULL	NULL
1510	REQ-2025-248	9	2026-07-10	1	1	0	0	NULL	NULL
1511	REQ-2025-278	13	2025-09-23	1	0	0	0	NULL	NULL
1512	REQ-2026-264	16	2026-03-30	1	1	0	0	NULL	NULL
1513	REQ-2025-281	15	2025-08-21	1	1	1	0	NULL	NULL
1514	REQ-2025-229	2	2026-06-08	1	1	0	0	NULL	NULL
1515	REQ-2026-197	8	2026-02-17	1	1	1	1	2026-03-31	42
1516	REQ-2026-110	14	05/21/2026	1	0	0	0	NULL	NULL
1517	REQ-2025-203	13	2026-01-12	1	0	0	0	NULL	NULL
1518	REQ-2026-331	15	2026-04-12	0	0	0	0	NULL	NULL
1519	REQ-2025-334	10	2026-02-04	0	0	0	0	NULL	NULL
1520	REQ-2025-274	11	2026-04-08	1	0	0	0	NULL	NULL
1521	REQ-2025-330	3	2025-11-02	1	1	0	0	NULL	NULL
1522	REQ-2025-279	4	2026-06-16	0	0	0	0	NULL	NULL
1523	REQ-2025-224	2	2025-12-15	1	0	0	0	NULL	NULL
1524	REQ-2025-178	13	2026-01-03	1	1	0	0	NULL	NULL
1525	REQ-2025-218	9	2025-10-09	0	0	0	0	NULL	NULL
1526	REQ-2025-123	2	2026-06-10	1	0	0	0	NULL	NULL
1527	REQ-2026-290	3	2026-03-20	1	1	1	1	2026-05-08	49
1528	REQ-2025-162	5	2025-10-14	1	0	0	0	NULL	NULL
1529	NULL	16	2025-10-12	0	0	0	0	NULL	NULL
1530	REQ-2026-131	3	2026-04-25	0	0	0	0	NULL	NULL
